X,Y,OBJECTID,FACILITYID,INTID,LATITUDE,LONGITUDE,COUNTDATE,ADT,STREETONE,DIRECTION,STREETTWO,TRAVELDIRE,NEARINTERS,CITY,ADTONE,ADTTWO,CREATIONDATE,LASTUPDATE,NOTES
6152059.65004575,1943754.07934465,4553,2153,2153,37.32463168,-121.9087334,2018/01/30 00:00:00+00,2895,LINCOLN AVE,N of,PACIFIC AVE,N/S,LINCOLN AVE & PACIFIC AVE,San Jose,1562,1333,,2021/03/18 17:05:47+00, 
6164155.16227199,1934651.06244573,4554,2154,2154,37.3001284,-121.86669065,2018/10/17 00:00:00+00,12204,LITTLE ORCHARD ST,N of,CURTNER AVE,N/S,LITTLE ORCHARD ST & CURTNER AVE,San Jose,5890,6314,,2021/03/18 17:05:47+00, 
6136983.96530217,1982836.4214554,4555,2155,2155,37.4313178,-121.96268771,2018/03/27 00:00:00+00,1809,LOS ESTEROS RD,E of,GRAND BLVD,E/W,LOS ESTEROS RD & GRAND BLVD,San Jose,965,844,,2021/03/18 17:05:47+00, 
6143083.00953449,1983897.77924082,4556,2156,2156,37.43449921,-121.9417322,2018/03/27 00:00:00+00,4205,LOS ESTEROS RD,W of,ZANKER RD,E/W,LOS ESTEROS RD & ZANKER RD,San Jose,2161,2044,,2021/03/18 17:05:47+00, 
6177646.66087949,1926718.81846774,4557,2157,2157,37.27887319,-121.81991895,2018/05/08 00:00:00+00,671,LULLABY LN,N of,SERENADE WAY,N/S,LULLABY LN & SERENADE WAY,San Jose,318,353,,2021/03/18 17:05:47+00, 
6177639.53983074,1926619.27962482,4558,2158,2158,37.27859905,-121.81993838,2018/05/08 00:00:00+00,260,LULLABY LN,S of,SERENADE WAY,N/S,LULLABY LN & SERENADE WAY,San Jose,122,138,,2021/03/18 17:05:47+00, 
6157668.66080932,1969092.53883822,4559,2159,2159,37.39444557,-121.89074051,2018/03/27 00:00:00+00,15291,LUNDY AVE,N of,COMMERCE DR,N/S,LUNDY AVE & COMMERCE DR,San Jose,6362,8929,,2021/03/18 17:05:47+00, 
6158966.04699408,1966531.01574606,4560,2160,2160,37.38746679,-121.88615104,2018/03/27 00:00:00+00,18735,LUNDY AVE,N of,HOSTETTER RD,N/S,LUNDY AVE & HOSTETTER RD,San Jose,8861,9874,,2021/03/18 17:05:47+00, 
6161112.16967033,1963772.12821923,4561,2161,2161,37.37997751,-121.87862479,2018/04/25 00:00:00+00,18881,LUNDY AVE,N of,SIERRA RD,N/S,LUNDY AVE & SIERRA RD,San Jose,8226,10655,,2021/03/18 17:05:47+00, 
6166822.41743617,1961480.93890397,4562,2162,2162,37.37390349,-121.85885767,2018/08/15 00:00:00+00,16109,MABURY RD,W of,JACKSON AVE,E/W,MABURY RD & JACKSON AVE,San Jose,8322,7787,,2021/03/18 17:05:47+00, 
6180975.82285634,1915734.59601365,4563,2163,2163,37.24883925,-121.80795269,2018/05/08 00:00:00+00,774,MAKATI CIR,N of,BANGOR AVE,N/S,MAKATI CIR & BANGOR AVE,San Jose,313,461,,2021/03/18 17:05:47+00, 
6180999.187639,1915637.45480374,4564,2164,2164,37.24857321,-121.80786748,2018/05/08 00:00:00+00,934,MAKATI CIR,S of,BANGOR AVE,N/S,MAKATI CIR & BANGOR AVE,San Jose,543,391,,2021/03/18 17:05:47+00, 
6148278.16613892,1942058.31305115,4565,2165,2165,37.31981729,-121.92164787,2018/04/03 00:00:00+00,671,MENKER AVE,N of,SCOTT ST,N/S,MENKER AVE & SCOTT ST,San Jose,429,242,,2021/03/18 17:05:47+00, 
6148276.50866191,1941958.35983898,4566,2166,2166,37.31954266,-121.9216483,2018/04/03 00:00:00+00,2810,MENKER AVE,S of,SCOTT ST,N/S,MENKER AVE & SCOTT ST,San Jose,1841,969,,2021/03/18 17:05:47+00, 
6151882.7202815,1925546.96549648,4567,2167,2167,37.27462733,-121.90840497,2018/01/30 00:00:00+00,22934,MERIDIAN AVE,N of,HUSTED AVE,N/S,MERIDIAN AVE & HUSTED AVE,San Jose,11495,11439,,2021/03/18 17:05:47+00, 
6150439.52631749,1928544.66422547,4568,2168,2168,37.28279691,-121.91351441,2018/01/30 00:00:00+00,25176,MERIDIAN AVE,N of,MAYKIRK RD,N/S,MERIDIAN AVE & MAYKIRK RD,San Jose,12860,12316,,2021/03/18 17:05:47+00, 
6149360.01896209,1959483.02492081,4569,2169,2169,37.3677165,-121.91884186,2018/08/15 00:00:00+00,4743,METRO DR,E of,TECHNOLOGY DR,E/W,METRO DR & TECHNOLOGY DR,San Jose,2766,1977,,2021/03/18 17:05:47+00, 
6149310.4222765,1959569.50407857,4570,2170,2170,37.36795197,-121.91901829,2018/08/22 00:00:00+00,2553,METRO DR,W of,TECHNOLOGY DR,E/W,METRO DR & TECHNOLOGY DR,San Jose,1350,1203,,2021/03/18 17:05:47+00, 
6155882.84581141,1936507.7897034,4571,2171,2171,37.30488074,-121.89521973,2018/06/12 00:00:00+00,10627,MINNESOTA AVE,E of,SETTLE AVE,E/W,MINNESOTA AVE& SETTLE AVE,San Jose,5530,5097,,2021/03/18 17:05:47+00, 
6155882.84581141,1936507.7897034,4572,2172,2172,37.30488074,-121.89521973,2018/09/12 00:00:00+00,11756,MINNESOTTA AVE,E of,SETTLE AVE,E/W,MINNESOTTA AVE & SETTLE AVE,San Jose,6149,5607,,2021/03/18 17:05:47+00, 
6155194.32455066,1953969.56383489,4573,2173,2173,37.35280535,-121.89848564,2018/09/11 00:00:00+00,2421,MISSION ST,E of,4TH ST,E/W,MISSION ST & 4TH ST,San Jose,1366,1055,,2021/03/18 17:05:47+00, 
6155106.04323116,1953918.21616857,4574,2174,2174,37.3526613,-121.89878705,2018/09/11 00:00:00+00,3090,MISSION,W of,4TH ST,E/W,MISSION & 4TH ST,San Jose,1688,1402,,2021/03/18 17:05:47+00, 
6141990.89820166,1942671.91254573,4575,2175,2175,37.32123825,-121.94329914,2018/04/03 00:00:00+00,7069,MONROE ST,S of,HEMLOCK AVE,N/S,MONROE ST & HEMLOCK AVE,San Jose,3352,3717,,2021/03/18 17:05:47+00, 
6154447.421845,1943759.76995006,4576,2176,2176,37.32474838,-121.90052764,2018/10/10 00:00:00+00,,MONTGOMERY ST,N of,SAN CARLOS ST,S/N,MONTGOMERY ST&SAN CARLOS ST,San Jose,9744,,,2021/03/18 17:05:47+00,Counts were only collected in one direction.
6146727.35526416,1940824.14852473,4577,2177,2177,37.31635797,-121.92692846,2018/10/17 00:00:00+00,21714,MOORPARK AVE,W of,LELAND AVE,One Way,MOORPARK AVE & LELAND AVE,San Jose,,,,2021/03/18 17:05:47+00, 
6146804.47387633,1946423.84533057,4578,2178,2178,37.3317363,-121.92694753,2018/04/25 00:00:00+00,11528,NAGLEE AVE,W of,DANA AVE,E/W,NAGLEE AVE & DANA AVE,San Jose,6477,5051,,2021/03/18 17:05:47+00, 
6148313.06075417,1947829.95308265,4579,2179,2179,37.33566072,-121.921833,2018/04/03 00:00:00+00,12280,NAGLEE AVE,W of,EMERSON CT,E/W,NAGLEE AVE & EMERSON CT,San Jose,6813,5467,,2021/03/18 17:05:47+00, 
6164931.08690125,1926589.50573424,4580,2180,2180,37.27802062,-121.86361508,2018/04/25 00:00:00+00,12099,NARVAEZ AVE,S of,SHADOW CREEK DR,N/S,NARVAEZ AVE & SHADOW CREEK DR,San Jose,5480,6619,,2021/03/18 17:05:47+00, 
6146894.20696458,1922654.19405106,4581,2181,2181,37.26647273,-121.92539031,2018/03/27 00:00:00+00,1438,NEW JERSEY AVE,S of,GENEVA ST,N/S,NEW JERSEY AVE & GENEVA ST,San Jose,933,505,,2021/03/18 17:05:47+00, 
6183951.41861117,1937189.06688415,4582,2182,2182,37.30787259,-121.79875685,2018/04/10 00:00:00+00,7237,NIEMAN BL,S of,BLANDING AVE,N/S,NIEMAN BL & BLANDING AVE,San Jose,3699,3538,,2021/03/18 17:05:47+00, 
6177813.06343383,1927932.80947806,4583,2183,2183,37.28220954,-121.81941949,2018/06/19 00:00:00+00,1416,NOKOMIS DR,W of,LOBUE WAY,E/W,NOKOMIS DR & LOBUE WAY,San Jose,808,608,,2021/03/18 17:05:47+00, 
6153228.43084466,1966485.50008906,4584,2184,2184,37.38710375,-121.90588845,2018/03/27 00:00:00+00,6566,O'TOOLE AVE,N of,CHARCOT AVE,N/S,O'TOOLE AVE & CHARCOT AVE,San Jose,2784,3782,,2021/03/18 17:05:47+00, 
6151283.04759634,1970485.56951673,4585,2185,2185,37.3980103,-121.91280151,2018/04/10 00:00:00+00,9777,O'TOOLE AVE,S of,MONTAGUE EXPY,N/S,O'TOOLE AVE & MONTAGUE EXPY,San Jose,4650,5127,,2021/03/18 17:05:47+00, 
6154934.78274691,1967032.00358923,4586,2186,2186,37.38867778,-121.90004989,2018/04/10 00:00:00+00,20931,OAKLAND RD,N of,FOX LN,N/S,OAKLAND RD & FOX LN,San Jose,10021,10910,,2021/03/18 17:05:47+00, 
6154308.42966892,1970320.21190782,4587,2187,2187,37.39768036,-121.90237066,2018/04/10 00:00:00+00,20155,OAKLAND RD,N of,SEAREEL LN,N/S,OAKLAND RD & SEAREEL LN,San Jose,9869,10286,,2021/03/18 17:05:47+00, 
6156314.14055249,1962246.05187507,4588,2188,2188,37.37559051,-121.89505371,2018/01/30 00:00:00+00,23553,OAKLAND RD,S of,BERN CT,N/S,OAKLAND RD & BERN CT,San Jose,10988,12565,,2021/03/18 17:05:47+00, 
6157115.6665085,1959198.74399331,4589,2189,2189,37.3672534,-121.89213759,2018/01/30 00:00:00+00,25533,OAKLAND RD,S of,CHARLES ST,N/S,OAKLAND RD & CHARLES ST,San Jose,11660,13873,,2021/03/18 17:05:47+00, 
6179120.90629058,1927238.79380573,4590,2190,2190,37.28036049,-121.81487962,2018/07/31 00:00:00+00,7205,PALISADE DR,N of,RIVER FALLS DR,N/S,PALISADE DR & RIVER FALLS DR,San Jose,3627,3578,,2021/03/18 17:05:47+00, 
6179163.45377766,1927148.82056049,4591,2191,2191,37.28011635,-121.81473517,2018/07/31 00:00:00+00,7099,PALISADE DR,S of,RIVER FALLS DR,N/S,PALISADE DR & RIVER FALLS DR,San Jose,3576,3523,,2021/03/18 17:05:47+00, 
6187704.26510808,1915069.4073834,4592,2192,2192,37.24725986,-121.78480602,2018/03/27 00:00:00+00,609,PALMWELL WAY,W of,SOUTHPINE DR,E/W,PALMWELL WAY & SOUTHPINE DR,San Jose,311,298,,2021/03/18 17:05:47+00, 
6149206.80896667,1930658.96577114,4593,2193,2193,37.28854643,-121.91787382,2018/01/30 00:00:00+00,721,PATIO DR,E of,HURST AVE,E/W,PATIO DR&HURST AVE,San Jose,263,458,,2021/03/18 17:05:47+00, 
6136666.98923008,1935470.25732964,4594,2194,2194,37.30123383,-121.96121843,2018/10/23 00:00:00+00,1098,PHELPS AVE 330 FT,S of,PAYNE,N/S,PHELPS AVE 330 FT & PAYNE,San Jose,544,554,,2021/03/18 17:05:47+00, 
6136666.98923008,1935470.25732964,4595,2195,2195,37.30123383,-121.96121843,2018/10/23 00:00:00+00,808,PHELPS AVE 800FT,S of,PAYNE AVE,N/S,PHELPS AVE 800FT & PAYNE AVE,San Jose,387,421,,2021/03/18 17:05:47+00, 
6192303.37533242,1916782.94660723,4596,2196,2196,37.25214692,-121.76908871,2018/03/27 00:00:00+00,678,PIERCY RD,N of,TENNANT AVE,N/S,PIERCY RD & TENNANT AVE,San Jose,356,322,,2021/03/18 17:05:47+00, 
6188740.2174325,1918997.25484264,4597,2197,2197,37.25808435,-121.78143414,2018/03/27 00:00:00+00,2940,PIERCY RD,W of,HELLYER AVE,E/W,PIERCY RD & HELLYER AVE,San Jose,1493,1447,,2021/03/18 17:05:47+00, 
6146770.95327409,1968876.76138264,4598,2198,2198,37.39340639,-121.92826286,2018/03/27 00:00:00+00,3683,PLUMERIA DR,W of,ZANKER RD,E/W,PLUMERIA DR & ZANKER RD,San Jose,1792,1891,,2021/03/18 17:05:47+00, 
6155649.57265592,1926521.67811398,4599,2199,2199,37.27745904,-121.89551021,2018/08/21 00:00:00+00,2443,PLUMMER AVE,S of,KOCH LN,N/S,PLUMMER AVE & KOCH LN,San Jose,1253,1190,,2021/03/18 17:05:47+00, 
6181602.69922724,1916655.88747814,4600,2200,2200,37.25138385,-121.80585138,2018/06/19 00:00:00+00,14754,POUGHKEEPSIE RD,W of,MUSTO AVE,E/W,POUGHKEEPSIE RD & MUSTO AVE,San Jose,10109,4645,,2021/03/18 17:05:47+00, 
6121047.02112624,1932925.42416473,4601,2201,2201,37.29355924,-122.01478518,2018/03/20 00:00:00+00,18405,PROSPECT RD,E of,MILLER AVE,E/W,PROSPECT RD & MILLER AVE,San Jose,9387,9018,,2021/03/18 17:05:47+00, 
6118413.68977875,1933096.7355019,4602,2202,2202,37.29391205,-122.02384599,2018/03/20 00:00:00+00,18231,PROSPECT RD,W of,BLANEY AVE,E/W,PROSPECT RD & BLANEY AVE,San Jose,9118,9113,,2021/03/18 17:05:47+00, 
6126012.06959508,1932437.52159724,4603,2203,2203,37.29244118,-121.9976928,2018/03/27 00:00:00+00,27321,PROSPECT RD,W of,LAWRENCE EXP,E/W,PROSPECT RD & LAWRENCE EXP,San Jose,14145,13176,,2021/03/18 17:05:47+00, 
6178898.39820541,1942710.15361097,4604,2204,2204,37.32283905,-121.81640215,2018/05/16 00:00:00+00,17098,QUIMBY RD,W of,RIGOLETTO DR,E/W,QUIMBY RD & RIGOLETTO DR,San Jose,9806,7292,,2021/03/18 17:05:47+00, 
6180776.98959258,1923568.94681473,4605,2205,2205,37.27034348,-121.80900993,2018/08/15 00:00:00+00,1364,RAHWAY DR,N of,ELLA DR,N/S,RAHWAY DR & ELLA DR,San Jose,745,619,,2021/03/18 17:05:47+00, 
6160213.03695416,1945055.37497039,4606,2206,2206,37.32853016,-121.8807687,2018/05/16 00:00:00+00,13881,REED ST,W of,FOURTH ST,E/W,REED ST & FOURTH ST,San Jose,6067,7814,,2021/03/18 17:05:47+00, 
6161766.64769208,1945946.94274107,4607,2207,2207,37.33104139,-121.87547104,2018/03/27 00:00:00+00,3842,REED ST,W of,NINTH ST,E/W,REED ST & NINTH ST,San Jose,2280,1562,,2021/03/18 17:05:47+00, 
6177601.7239615,1941579.65062265,4608,2208,2208,37.31967449,-121.82080014,2018/10/16 00:00:00+00,8219,RIGGOLETTO DR,E of,OTHELLO AVE,E/W,RIGGOLETTO DR & OTHELLO AVE,San Jose,3470,4749,,2021/03/18 17:05:47+00, 
6178450.52213266,1942182.43452206,4609,2209,2209,37.32136274,-121.81791053,2018/10/16 00:00:00+00,6856,RIGOLETTO DR,E of,MOZART AVE,E/W,RIGOLETTO DR & MOZART AVE,San Jose,3013,3843,,2021/03/18 17:05:47+00, 
6177601.7239615,1941579.65062265,4610,2210,2210,37.31967449,-121.82080014,2018/10/11 00:00:00+00,8224,RIGOLETTO DR,E of,OTHELLO AVE,E/W,RIGOLETTO DR & OTHELLO AVE,San Jose,3545,4679,,2021/03/18 17:05:47+00, 
6140754.98335066,1974178.28358798,4611,2211,2211,37.40770527,-121.94922597,2018/08/15 00:00:00+00,4637,RIO ROBLES DR,S of,TASMAN DR,N/S,RIO ROBLES DR & TASMAN DR,San Jose,1864,2773,,2021/03/18 17:05:47+00, 
6179090.24887158,1927171.21060756,4612,2212,2212,37.2801636,-121.81498756,2018/07/31 00:00:00+00,242,RIVER FALLS DR,W of,PALISADE DR,E/W,RIVER FALLS DR & PALISADE DR,San Jose,109,133,,2021/03/18 17:05:47+00, 
6180470.90063784,1921828.53034806,4613,2213,2213,37.26555284,-121.80997795,2018/08/21 00:00:00+00,4182,ROEDER RD,S of,GREY GHOST AVE,N/S,ROEDER RD & GREY GHOST AVE,San Jose,2255,1927,,2021/03/18 17:05:47+00, 
6148690.46255842,1922884.32712097,4614,2214,2214,37.26718283,-121.91923582,2018/04/03 00:00:00+00,9660,ROSS AVE,S of,FOXWORTHY AVE,N/S,ROSS AVE & FOXWORTHY AVE,San Jose,4973,4687,,2021/03/18 17:05:47+00, 
6151049.67765625,1918484.1308689,4615,2215,2215,37.25519717,-121.91090174,2018/04/03 00:00:00+00,7321,ROSS AVE,S of,PASATIEMPO DR,N/S,ROSS AVE & PASATIEMPO DR,San Jose,3562,3759,,2021/03/18 17:05:47+00, 
6164967.243325,1951483.8227434,4616,2216,2216,37.34638687,-121.86474102,2018/01/30 00:00:00+00,1339,S 26TH ST,N of,E SAN FERNANDO ST,N/S,S 26TH ST & E SAN FERNANDO ST,San Jose,737,602,,2021/03/18 17:05:47+00, 
6165017.21665025,1951397.21136807,4617,2217,2217,37.34615102,-121.86456476,2018/01/30 00:00:00+00,,S 26TH ST,S of,E SAN FERNANDO ST,N/S,S 26TH ST & E SAN FERNANDO ST,San Jose,540,,,2021/03/18 17:05:47+00,Counts were only collected in one direction.
6169023.51145916,1950578.32881948,4618,2218,2218,37.34406176,-121.85074519,2018/04/03 00:00:00+00,829,S 34TH ST,N of,VIRGINIA PL,N/S,S 34TH ST & VIRGINIA PL,San Jose,220,609,,2021/03/18 17:05:47+00, 
6169023.51145916,1950578.32881948,4619,2219,2219,37.34406176,-121.85074519,2018/04/03 00:00:00+00,938,S 34TH ST,S of,VIRGINIA PL,N/S,S 34TH ST & VIRGINIA PL,San Jose,505,433,,2021/03/18 17:05:47+00, 
6160343.11116908,1940514.97493048,4620,2220,2220,37.31607822,-121.88009035,2018/08/28 00:00:00+00,7131,S ALMADEN WAY,S of,W HUMBOLDT ST,One Way,S ALMADEN WAY & W HUMBOLDT ST,San Jose,,,,2021/03/18 17:05:47+00, 
6189692.64630191,1936852.49833156,4621,2221,2221,37.3071654,-121.77900484,2018/04/10 00:00:00+00,20164,SAN FELIPE RD,N of,MIDHURST WY,N/S,SAN FELIPE RD & MIDHURST WY,San Jose,10141,10023,,2021/03/18 17:05:47+00, 
6192767.99907508,1932425.92221098,4622,2222,2222,37.29512402,-121.76822319,2018/08/15 00:00:00+00,14099,SAN FELIPE RD,N of,OLD ESTATES CT,N/S,SAN FELIPE RD & OLD ESTATES CT,San Jose,7069,7030,,2021/03/18 17:05:47+00, 
6190968.12340975,1935138.59132631,4623,2223,2223,37.30250633,-121.77454008,2018/04/10 00:00:00+00,24053,SAN FELIPE RD,N of,PASEO DE ARBOLES,N/S,SAN FELIPE RD & PASEO DE ARBOLES,San Jose,11947,12106,,2021/03/18 17:05:47+00, 
6186443.59833808,1939040.58417848,4624,2224,2224,37.31304846,-121.79028405,2018/04/10 00:00:00+00,23683,SAN FELIPE RD,S of,KEATON LOOP,N/S,SAN FELIPE RD & KEATON LOOP,San Jose,11671,12012,,2021/03/18 17:05:47+00, 
6189815.58601667,1910711.74418274,4625,2225,2225,37.2353803,-121.77735902,2018/08/14 00:00:00+00,16128,SAN IGNACIO AVE,S of,GREAT OAKS BLVD,N/S,SAN IGNACIO AVE & GREAT OAKS BLVD,San Jose,7546,8582,,2021/03/18 17:05:47+00, 
6175576.70176484,1927771.96596773,4626,2226,2226,37.28168563,-121.82708439,2018/06/12 00:00:00+00,352,SAN RAMON WAY,S of,COSTA MESA DR,N/S,SAN RAMON WAY&COSTA MESA DR,San Jose,159,193,,2021/03/18 17:05:47+00, 
6175585.73422708,1926785.42168097,4627,2227,2227,37.27897664,-121.82700521,2018/06/12 00:00:00+00,466,SAN RAMON WAY,N of,SANTA ROSA DR,N/S,SAN RAMON WAY & SANTA ROSA DR,San Jose,207,259,,2021/03/18 17:05:47+00, 
6175586.28573516,1926685.40055557,4628,2228,2228,37.27870206,-121.82699849,2018/06/12 00:00:00+00,1133,SAN RAMON WAY,S of,SANTA ROSA DR,N/S,SAN RAMON WAY & SANTA ROSA DR,San Jose,503,630,,2021/03/18 17:05:47+00, 
6165640.3069395,1913816.69302531,4629,2229,2229,37.24297144,-121.86053766,2018/10/16 00:00:00+00,19366,SANTA TERESA BLVD,N of,COLEMAN AVE,N/S,SANTA TERESA BLVD & COLEMAN AVE,San Jose,9542,9824,,2021/03/18 17:05:47+00, 
6174859.85805416,1926747.6320584,4630,2230,2230,37.2788395,-121.82951094,2018/06/12 00:00:00+00,1370,SANTA ROSA DR,E of,SAN SIMEON WAY,E/W,SANTA ROSA DR&SAN SIMEON WAY,San Jose,683,687,,2021/03/18 17:05:47+00, 
6175639.68490659,1926737.48247239,4631,2231,2231,37.27884189,-121.82683037,2018/06/12 00:00:00+00,990,SANTA ROSA DR,E of,SAN RAMON WAY,E/W,SANTA ROSA DR & SAN RAMON WAY,San Jose,505,485,,2021/03/18 17:05:47+00, 
6175539.71758683,1926738.11534515,4632,2232,2232,37.27883985,-121.82717403,2018/06/12 00:00:00+00,856,SANTA ROSA DR,W of,SAN RAMON WAY,E/W,SANTA ROSA DR & SAN RAMON WAY,San Jose,476,380,,2021/03/18 17:05:47+00, 
6201538.70495883,1898118.56005156,4633,2233,2233,37.20123008,-121.73651971,2018/05/16 00:00:00+00,8301,SANTA TERESA BLVD,N of,BAILEY AVE,N/S,SANTA TERESA BLVD & BAILEY AVE,San Jose,4153,4148,,2021/03/18 17:05:47+00, 
6166173.56604359,1917449.94264856,4634,2234,2234,37.25296914,-121.85888589,2018/05/16 00:00:00+00,45155,SANTA TERESA BLVD,N of,THORNWOOD DR,N/S,SANTA TERESA BLVD & THORNWOOD DR,San Jose,21453,23702,,2021/03/18 17:05:47+00, 
6194249.47511475,1904910.98577115,4635,2235,2235,37.21961646,-121.76185895,2018/03/20 00:00:00+00,8022,SANTA TERESA BLVD,S of,BAYLISS DR,N/S,SANTA TERESA BLVD & BAYLISS DR,San Jose,3854,4168,,2021/03/18 17:05:47+00, 
6176257.114446,1911681.06475064,4636,2236,2236,37.23751767,-121.82397624,2018/04/03 00:00:00+00,17953,SANTA TERESA BLVD,W of,BANNER DR,E/W,SANTA TERESA BLVD & BANNER DR,San Jose,8839,9114,,2021/03/18 17:05:47+00, 
6178277.63140233,1911461.08356331,4637,2237,2237,37.23699391,-121.81702647,2018/04/03 00:00:00+00,17517,SANTA TERESA BLVD,W of,LEAN AVE,E/W,SANTA TERESA BLVD & LEAN AVE,San Jose,8723,8794,,2021/03/18 17:05:47+00, 
6180328.50656566,1911412.9343814,4638,2238,2238,37.23693895,-121.80997926,2018/04/03 00:00:00+00,18952,SANTA TERESA BLVD,W of,SPRINGER WAY,E/W,SANTA TERESA BLVD & SPRINGER WAY,San Jose,9431,9521,,2021/03/18 17:05:47+00, 
6129545.55891916,1934235.25389415,4639,2239,2239,37.29752735,-121.9856348,2018/01/30 00:00:00+00,529,SARATOGA FRONTAGE RD,N of,COUNTRY LN,N/S,SARATOGA FRONTAGE RD & COUNTRY LN,San Jose,262,267,,2021/03/18 17:05:47+00, 
6129432.14772867,1934116.33418448,4640,2240,2240,37.29719589,-121.98601804,2018/01/30 00:00:00+00,235,SARATOGA FRONTAGE RD,S of,COUNTRY LN,N/S,SARATOGA FRONTAGE RD & COUNTRY LN,San Jose,67,168,,2021/03/18 17:05:47+00, 
6148997.60695724,1941989.69081306,4641,2241,2241,37.31965355,-121.9191833,2018/04/03 00:00:00+00,3562,SCOTT ST,W of,BUENA VISTA AVE,E/W,SCOTT ST & BUENA VISTA AVE,San Jose,2114,1448,,2021/03/18 17:05:47+00, 
6154558.34649192,1953541.63522881,4642,2242,2242,37.35161559,-121.90065024,2018/09/11 00:00:00+00,1079,SECOND ST,S of,MISSION ST,N/S,SECOND ST & MISSION ST,San Jose,643,436,,2021/03/18 17:05:47+00, 
6177598.16556966,1926673.96914798,4643,2243,2243,37.27874426,-121.82009705,2018/05/08 00:00:00+00,3429,SERNADE WAY,W of,LULLABY LN,E/W,SERNADE WAY & LULLABY LN,San Jose,1703,1726,,2021/03/18 17:05:47+00, 
6154767.73518075,1938088.68286707,4644,2244,2244,37.30918774,-121.89913744,2018/09/12 00:00:00+00,406,SETTLE AVE,S of,WILLOW ST,N/S,SETTLE AVE & WILLOW ST,San Jose,223,183,,2021/03/18 17:05:47+00, 
6163641.00516383,1941353.74917156,4645,2245,2245,37.31851464,-121.86879273,2018/03/20 00:00:00+00,13509,SEVENTH ST,N of,ALMA AVE,N/S,SEVENTH ST & ALMA AVE,San Jose,6167,7342,,2021/03/18 17:05:47+00, 
6156520.93967958,1953739.09021448,4646,2246,2246,37.35223834,-121.89390962,2018/01/30 00:00:00+00,3620,SEVENTH ST,N of,TAYLOR ST,N/S,SEVENTH ST & TAYLOR ST,San Jose,1792,1828,,2021/03/18 17:05:47+00, 
6157475.64019799,1952078.04957332,4647,2247,2247,37.34771585,-121.89054044,2018/01/30 00:00:00+00,1943,SEVENTH ST,S of,EMPIRE ST,N/S,SEVENTH ST & EMPIRE ST,San Jose,840,1103,,2021/03/18 17:05:47+00, 
6156118.47165249,1954439.19052032,4648,2248,2248,37.35414445,-121.8953298,2018/09/11 00:00:00+00,4012,SEVENTH ST,S of,MISSION ST,N/S,SEVENTH ST & MISSION ST,San Jose,2029,1983,,2021/03/18 17:05:47+00, 
6158680.24047908,1949982.39694048,4649,2249,2249,37.34200991,-121.88629007,2018/01/30 00:00:00+00,2228,SEVENTH ST,S of,ST JAMES ST,N/S,SEVENTH ST & ST JAMES ST,San Jose,865,1363,,2021/03/18 17:05:47+00, 
6166724.50752699,1968811.8294259,4650,2250,2250,37.39403135,-121.85956358,2018/03/27 00:00:00+00,5984,SIERRA RD,W of,MORRILL AVE,E/W,SIERRA RD & MORRILL AVE,San Jose,2381,3603,,2021/03/18 17:05:47+00, 
6169585.46374732,1970387.06905757,4651,2251,2251,37.39847096,-121.8497944,2018/03/21 00:00:00+00,7079,SIERRA RD,W of,QUINCY AVE,E/W,SIERRA RD & QUINCY AVE,San Jose,3256,3823,,2021/03/18 17:05:47+00, 
6176428.65216066,1918433.04730965,4652,2252,2252,37.25607202,-121.8237023,2018/09/05 00:00:00+00,1310,SIGRID WY,N of,PECAN GROVE CT,N/S,SIGRID WY & PECAN GROVE CT,San Jose,623,687,,2021/03/18 17:05:47+00, 
6180003.82283182,1937617.06307539,4653,2253,2253,37.30889653,-121.81235143,2018/06/26 00:00:00+00,17309,SILVER CREEK RD,S of,LEXANN AVE,N/S,SILVER CREEK RD & LEXANN AVE,San Jose,8745,8564,,2021/03/18 17:05:47+00, 
6186484.20849308,1918678.55666114,4654,2254,2254,37.25712669,-121.7891798,2018/08/14 00:00:00+00,17514,SILVER CREEK VALLEY RD,E of,PIERCY RD,E/W,SILVER CREEK VALLEY RD & PIERCY RD,San Jose,8876,8638,,2021/03/18 17:05:47+00, 
6188502.96396999,1931059.02665082,4655,2255,2255,37.29120834,-121.78281482,2018/08/22 00:00:00+00,15319,SILVER CREEK VALLEY RD,S of,HASSLER PKWY,N/S,SILVER CREEK VALLEY RD & HASSLER PKWY,San Jose,8297,7022,,2021/03/18 17:05:47+00, 
6155809.56938316,1954261.48057389,4656,2256,2256,37.35364375,-121.89638338,2018/09/11 00:00:00+00,1507,SIXTH ST,S of,MISSION ST,N/S,SIXTH ST & MISSION ST,San Jose,892,615,,2021/03/18 17:05:47+00, 
6149907.32921916,1958631.34650606,4657,2257,2257,37.36538893,-121.91691571,2018/04/10 00:00:00+00,12206,SKYPORT DR,E of,TECHNOLOGY DR,E/W,SKYPORT DR & TECHNOLOGY DR,San Jose,7619,4587,,2021/03/18 17:05:47+00, 
6174316.01432557,1909543.47880273,4658,2258,2258,37.23157721,-121.83052626,2018/03/20 00:00:00+00,3751,SNELL AVE,N of,CAYUGA DR,N/S,SNELL AVE & CAYUGA DR,San Jose,1914,1837,,2021/03/18 17:05:47+00, 
